,YEAR,PERIOD,SEND DATE,ENTITY CODE,ENTITY,LINE CODE,INTERVENTION LINE,SERVICE CODE,SERVICE NAME,DEPARTMENT,PROVINCE,DISTRICT,CENTER_CODE,CARE CENTER NAME,age,no cases
238,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,CEM109,VILLA EL SALVADOR,18-29,1.0
239,2021,ENE - DIC,15/01/2022,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,CEM110,VILLA MARIA DEL TRIUNFO,18-29,0.0
240,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,CEM029,COMAS,18-29,0.0
241,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CEM032,EL AGUSTINO,18-29,0.0
242,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CEM050,INDEPENDENCIA,18-29,1.0
243,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,CEM058,MAGDALENA DEL MAR,18-29,0.0
244,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LIMA,CEM060,LIMA,18-29,1.0
245,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA MOLINA,CEM087,LA MOLINA,18-29,1.0
246,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,CEM089,SAN MARTIN DE PORRES,18-29,1.0
247,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SURQUILLO,CEM097,SURQUILLO,18-29,0.0
248,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,CEM109,VILLA EL SALVADOR,18-29,0.0
249,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,CEM122,PUENTE PIEDRA,18-29,0.0
250,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUARAL,HUARAL,CEM124,HUARAL,18-29,0.0
251,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,OYON,OYON,CEM207,OYON,18-29,0.0
252,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA VICTORIA,CEM241,LA VICTORIA,18-29,1.0
253,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,COM005,VILLA MARIA DEL TRIUNFO,18-29,0.0
254,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CHORRILLOS,COM008,CHORRILLOS,18-29,1.0
255,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM011,MARISCAL CACERES,18-29,0.0
256,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,EL AGUSTINO,COM015,DE FAMILIA EL AGUSTINO,18-29,1.0
257,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,COM022,DE FAMILIA COLLIQUE,18-29,1.0
258,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LURIN,COM036,LURIN,18-29,0.0
259,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUARAL,CHANCAY,COM039,CHANCAY,18-29,1.0
260,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,COM046,CONDEVILLA,18-29,0.0
261,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM054,DE FAMILIA CANTO REY,18-29,0.0
262,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA VICTORIA,COM059,APOLO,18-29,5.0
263,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,COM063,PUENTE PIEDRA,18-29,3.0
264,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAï¿½ETE,SAN ANTONIO,COM083,SAN ANTONIO - CAï¿½ETE,18-29,1.0
265,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN LUIS,COM092,SAN LUIS,18-29,0.0
266,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LIMA,COM094,ALFONSO UGARTE,18-29,0.0
267,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM101,SANTA ELIZABETH,18-29,1.0
268,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LOS OLIVOS,COM102,SOL DE ORO,18-29,3.0
269,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM106,CAJA DE AGUA,18-29,2.0
270,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,COM113,PAMPLONA II,18-29,2.0
271,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA MOLINA,COM118,LAS PRADERAS,18-29,0.0
272,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM126,BAYOVAR,18-29,1.0
273,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,COM152,INDEPENDENCIA,18-29,0.0
274,2022,ENE - DIC,15/01/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LURIGANCHO,COM155,HUACHIPA,18-29,1.0
275,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CARABAYLLO,CEM014,CARABAYLLO,18-29,0.0
276,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,CEM029,COMAS,18-29,0.0
277,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CEM032,EL AGUSTINO,18-29,4.0
278,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUAURA,HUACHO,CEM035,HUACHO,18-29,2.0
279,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CEM050,INDEPENDENCIA,18-29,0.0
280,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,CEM058,MAGDALENA DEL MAR,18-29,0.0
281,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LIMA,CEM060,LIMA,18-29,1.0
282,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PACHACAMAC,CEM064,MANCHAY,18-29,1.0
283,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,CEM076,SAN JUAN DE MIRAFLORES,18-29,0.0
284,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,CEM089,SAN MARTIN DE PORRES,18-29,0.0
285,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,CEM096,SURCO,18-29,0.0
286,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,CEM109,VILLA EL SALVADOR,18-29,1.0
287,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,CEM122,PUENTE PIEDRA,18-29,0.0
288,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUARAL,HUARAL,CEM124,HUARAL,18-29,2.0
289,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LIMA,CEM236,MONSERRAT,18-29,1.0
290,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA VICTORIA,CEM241,LA VICTORIA,18-29,1.0
291,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,COM005,VILLA MARIA DEL TRIUNFO,18-29,1.0
292,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,CHORRILLOS,COM008,CHORRILLOS,18-29,1.0
293,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,COM019,SAN MARTIN DE PORRES,18-29,1.0
294,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,COMAS,COM022,DE FAMILIA COLLIQUE,18-29,0.0
295,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SANTA ANITA,COM028,SANTA ANITA,18-29,1.0
296,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,COM034,PUEBLO LIBRE,18-29,1.0
297,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,COM046,CONDEVILLA,18-29,1.0
298,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,HUAROCHIRI,SAN ANTONIO,COM048,JICAMARCA,18-29,1.0
299,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,ATE,COM050,SANTA CLARA,18-29,1.0
300,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,LA VICTORIA,COM059,APOLO,18-29,1.0
301,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,COM063,PUENTE PIEDRA,18-29,2.0
302,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN ISIDRO,COM069,SAN ISIDRO,18-29,0.0
303,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA PROVINCIA,CAï¿½ETE,SAN ANTONIO,COM083,SAN ANTONIO - CAï¿½ETE,18-29,0.0
304,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN LUIS,COM092,SAN LUIS,18-29,1.0
305,2023,ENE - JUL,15/08/2023,ENT001,PROGRAMA NACIONAL CONTRA LA VIOLENCIA FAMILIAR Y SEXUAL,LIN001,ATENCIï¿½N INTEGRAL Y MULTIDISCIPLINARIA PARA VICTIMAS DE VIOLENCIA,SER001,CENTRO EMERGENCIA MUJER,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,COM101,SANTA ELIZABETH,18-29,0.0
